Trade_ID,Trade_Date,Customer_ID,Counterparty_ID,Product_Type,Trade_Amount,Currency,Trade_Status
TRD_03246,2026-01-18,CUST_0857,CPTY_103,Fixed Income,2204137.11,JPY,Cancelled
TRD_03247,2026-01-23,CUST_0357,CPTY_116,Crypto ETF,2014169.57,GBP,Pending
TRD_03248,2026-03-17,CUST_0934,CPTY_134,Equity,794251.2,GBP,Pending
TRD_03249,2026-06-22,CUST_0019,CPTY_119,Crypto ETF,2096828.63,USD,Pending
TRD_03250,2026-01-22,CUST_0330,CPTY_145,Crypto ETF,604621.59,GBP,Pending
TRD_03251,2026-01-27,CUST_0423,CPTY_101,FX Spot,1803148.93,USD,Cancelled
TRD_03252,2026-01-15,CUST_0462,CPTY_126,Crypto ETF,709685.9,EUR,Settled
TRD_03253,2026-04-21,CUST_0634,CPTY_129,Equity,893762.71,EUR,Pending
TRD_03254,2026-06-20,CUST_0642,CPTY_109,Commodity Options,57476.42,JPY,Pending
TRD_03255,2026-01-25,CUST_0808,CPTY_147,Equity,701876.83,CAD,Settled
TRD_03256,2026-02-14,CUST_0511,CPTY_108,Commodity Options,361370.66,EUR,Settled
TRD_03257,2026-04-05,CUST_0432,CPTY_138,Fixed Income,2468394.91,CAD,Settled
TRD_03258,2026-05-26,CUST_0677,CPTY_122,Equity,1926239.98,SGD,Settled
TRD_03259,2026-05-26,CUST_0212,CPTY_124,Crypto ETF,1077941.38,CAD,Settled
TRD_03260,2026-01-22,CUST_0703,CPTY_107,Fixed Income,370834.75,EUR,Cancelled
TRD_03261,2026-01-22,CUST_0595,CPTY_122,Crypto ETF,1084906.93,JPY,Pending
TRD_03262,2026-04-21,CUST_0240,CPTY_146,Commodity Options,837039.23,EUR,Settled
TRD_03263,2026-02-23,CUST_0807,CPTY_139,Crypto ETF,1891388.08,GBP,Settled
TRD_03264,2026-02-16,CUST_0948,CPTY_103,Equity,707920.86,CAD,Cancelled
TRD_03265,2026-02-23,CUST_0079,CPTY_130,Fixed Income,352176.83,SGD,Settled
TRD_03266,2026-04-19,CUST_0832,CPTY_129,FX Spot,1303630.28,HKD,Cancelled
TRD_03267,2026-05-28,CUST_0302,CPTY_125,Equity,1787000.27,CAD,Settled
TRD_03268,2026-03-27,CUST_0493,CPTY_118,Commodity Options,1807663.89,HKD,Cancelled
TRD_03269,2026-04-30,CUST_0067,CPTY_134,Fixed Income,1539936.61,GBP,Settled
TRD_03270,2026-05-19,CUST_0134,CPTY_122,Fixed Income,1091240.71,GBP,Cancelled
TRD_03271,2026-01-25,CUST_0372,CPTY_116,Crypto ETF,916398.4,USD,Pending
TRD_03272,2026-06-18,CUST_0881,CPTY_109,Crypto ETF,589203.78,GBP,Pending
TRD_03273,2026-03-29,CUST_0136,CPTY_145,Commodity Options,995239.77,GBP,Pending
TRD_03274,2026-06-07,CUST_0882,CPTY_101,Fixed Income,1007273.74,GBP,Settled
TRD_03275,2026-02-27,CUST_0292,CPTY_111,Crypto ETF,2493210.54,JPY,Settled
TRD_03276,2026-03-26,CUST_0285,CPTY_117,Fixed Income,2294618.3,EUR,Settled
TRD_03277,2026-06-05,CUST_0348,CPTY_117,Fixed Income,1481866.98,USD,Settled
TRD_03278,2026-02-02,CUST_0851,CPTY_117,Fixed Income,2490215.7,HKD,Settled
TRD_03279,2026-06-11,CUST_0039,CPTY_108,FX Spot,1102537.34,GBP,Settled
TRD_03280,2026-04-14,,CPTY_136,Crypto ETF,-150.0,GBP,Pending
TRD_03281,2026-05-27,CUST_0696,CPTY_128,Commodity Options,1699425.15,HKD,Settled
TRD_03282,2026-06-04,CUST_0456,CPTY_112,Crypto ETF,1729071.84,CAD,Cancelled
TRD_03283,2026-03-24,CUST_0504,CPTY_111,Commodity Options,1063824.36,HKD,Settled
TRD_03284,2026-02-17,CUST_0603,CPTY_134,Commodity Options,2415585.07,USD,Pending
TRD_03285,2026-04-18,CUST_0668,CPTY_126,Crypto ETF,338581.64,HKD,Settled
TRD_03286,2026-03-08,CUST_0148,CPTY_109,FX Spot,146995.55,JPY,Settled
TRD_03287,2026-05-02,CUST_0538,CPTY_131,Equity,1448029.48,JPY,Pending
TRD_03288,2026-04-24,CUST_0540,CPTY_110,Commodity Options,1208821.49,HKD,Settled
TRD_03289,2026-01-15,CUST_0471,CPTY_113,Equity,1968885.88,JPY,Settled
TRD_03290,2026-03-20,CUST_0848,CPTY_113,Crypto ETF,1231368.34,GBP,Settled
TRD_03291,2026-01-27,CUST_0185,CPTY_108,Fixed Income,247257.31,GBP,Settled
TRD_03292,2026-02-08,CUST_0479,CPTY_144,Crypto ETF,2428573.34,USD,Pending
TRD_03293,2026-05-12,CUST_0519,CPTY_132,Equity,777594.21,GBP,Settled
TRD_03294,2026-04-03,CUST_0705,CPTY_123,Equity,1490465.15,SGD,Settled
TRD_03295,2026-01-25,CUST_0335,CPTY_125,FX Spot,210592.38,JPY,Settled
TRD_03296,2026-02-21,CUST_0436,CPTY_150,Commodity Options,773249.37,CAD,Settled
TRD_03297,2026-02-05,CUST_0218,CPTY_149,Equity,1093097.26,SGD,Cancelled
TRD_03298,2026-05-29,CUST_0674,CPTY_117,Commodity Options,2422591.17,HKD,Settled
TRD_03299,2026-01-13,CUST_0133,CPTY_133,Equity,813536.21,CAD,Settled
TRD_03300,2026-04-24,CUST_0088,CPTY_104,Equity,1054691.8,ZWD,Pending
TRD_03301,2026-06-27,CUST_0562,CPTY_105,Equity,1613471.79,HKD,Settled
TRD_03302,2026-05-13,CUST_0531,CPTY_150,Fixed Income,2145311.9,JPY,Cancelled
TRD_03303,2026-03-17,CUST_0702,CPTY_148,Commodity Options,76943.1,GBP,Pending
TRD_03304,2026-01-16,CUST_0006,CPTY_113,Fixed Income,1883933.99,SGD,Pending
TRD_03305,2026-03-16,CUST_0365,CPTY_146,FX Spot,2196234.81,EUR,Pending
TRD_03306,2026-02-18,CUST_0177,CPTY_102,Fixed Income,928127.51,USD,Pending
TRD_03307,2026-03-21,CUST_0658,CPTY_147,FX Spot,283190.89,GBP,Settled
TRD_03308,2026-01-19,CUST_0758,CPTY_127,FX Spot,1068785.47,CAD,Pending
TRD_03309,2026-04-24,CUST_0140,CPTY_126,FX Spot,979217.76,JPY,Settled
TRD_03310,2026-05-26,CUST_0199,CPTY_119,Equity,518356.91,HKD,Settled
TRD_03311,2026-05-18,CUST_0111,CPTY_149,Crypto ETF,585622.73,GBP,Settled
TRD_03312,2026-02-05,CUST_0457,CPTY_116,FX Spot,1862069.74,CAD,Cancelled
TRD_03313,2026-04-16,CUST_0715,CPTY_139,Crypto ETF,877068.98,SGD,Settled
TRD_03314,2026-06-30,CUST_0594,CPTY_111,Equity,2062917.12,GBP,Cancelled
TRD_03315,2026-05-28,CUST_0060,CPTY_122,FX Spot,607672.68,GBP,Pending
TRD_03316,2026-02-28,CUST_0464,CPTY_120,Commodity Options,1079787.25,SGD,Cancelled
TRD_03317,2026-05-01,CUST_0670,CPTY_139,Equity,2392230.6,EUR,Settled
TRD_03318,2026-03-16,CUST_0013,CPTY_133,Crypto ETF,434258.48,GBP,Pending
TRD_03319,2026-05-17,CUST_0197,CPTY_104,Crypto ETF,841433.14,EUR,Cancelled
TRD_03320,2026-05-15,CUST_0432,CPTY_102,Crypto ETF,-150.0,CAD,Settled
TRD_03321,2026-05-07,CUST_0633,CPTY_130,Crypto ETF,940326.32,CAD,Pending
TRD_03322,2026-01-25,CUST_0277,CPTY_135,Fixed Income,1931790.64,CAD,Cancelled
TRD_03323,2026-01-04,CUST_0311,CPTY_147,Equity,1124128.61,HKD,Settled
TRD_03324,2026-04-15,CUST_0165,CPTY_149,FX Spot,932778.47,USD,Pending
TRD_03325,2026-03-21,CUST_0202,CPTY_131,Crypto ETF,2035439.5,GBP,Settled
TRD_03326,2026-02-12,CUST_0573,CPTY_114,Fixed Income,2199637.55,EUR,Settled
TRD_03327,2026-03-23,CUST_0723,CPTY_103,Crypto ETF,1258507.07,GBP,Settled
TRD_03328,2026-06-19,CUST_0645,CPTY_120,FX Spot,514218.86,GBP,Settled
TRD_03329,2026-03-09,CUST_0381,CPTY_101,FX Spot,2114123.59,EUR,Cancelled
TRD_03330,2026-06-22,CUST_0674,CPTY_124,Fixed Income,1572085.45,HKD,Settled
TRD_03331,2026-04-06,CUST_0243,CPTY_125,Fixed Income,2128159.08,JPY,Cancelled
TRD_03332,2026-04-05,CUST_0300,CPTY_101,Equity,432331.65,HKD,Pending
TRD_03333,2026-05-16,CUST_0902,CPTY_149,FX Spot,545791.31,CAD,Settled
TRD_03334,2026-03-21,CUST_0197,CPTY_125,Fixed Income,2067975.96,HKD,Settled
TRD_03335,2026-04-01,CUST_0435,CPTY_139,Equity,1782676.59,USD,Settled
TRD_03336,2026-05-22,CUST_0594,CPTY_148,Equity,140641.36,SGD,Settled
TRD_03337,2026-04-13,CUST_0904,CPTY_137,Fixed Income,2093876.41,HKD,Settled
TRD_03338,2026-02-04,CUST_0263,CPTY_104,Fixed Income,2025238.82,CAD,Settled
TRD_03339,2026-06-18,CUST_0014,CPTY_100,Fixed Income,1883017.97,SGD,Settled
TRD_03340,2026-03-02,CUST_0132,CPTY_142,Commodity Options,225924.54,GBP,Settled
TRD_03341,2026-01-24,CUST_0080,CPTY_122,Equity,1405275.63,SGD,Cancelled
TRD_03342,2026-05-05,CUST_0411,CPTY_136,FX Spot,630516.52,USD,Pending
TRD_03343,2026-02-03,CUST_0144,CPTY_148,FX Spot,1778638.83,SGD,Pending
TRD_03344,2026-03-29,CUST_0707,CPTY_105,Equity,2205541.49,SGD,Pending
TRD_03345,2026-04-08,CUST_0380,CPTY_110,Crypto ETF,1601688.64,CAD,Pending
TRD_03346,2026-03-22,CUST_0014,CPTY_120,Fixed Income,393338.77,SGD,Settled
TRD_03347,2026-03-06,CUST_0631,CPTY_135,Commodity Options,891570.97,JPY,Settled
TRD_03348,2026-01-28,CUST_0337,CPTY_133,Crypto ETF,1851899.19,EUR,Settled
TRD_03349,2026-01-18,CUST_0874,CPTY_101,Fixed Income,1179028.45,EUR,Settled
TRD_03350,2026-05-11,CUST_0936,CPTY_103,Crypto ETF,906897.52,SGD,Pending
TRD_03351,2026-01-07,CUST_0371,CPTY_102,Equity,2355744.27,SGD,Pending
TRD_03352,2026-01-19,CUST_0895,CPTY_107,Commodity Options,1486258.52,EUR,Settled
TRD_03353,2026-06-23,CUST_0265,CPTY_150,FX Spot,680802.79,USD,Settled
TRD_03354,2026-04-11,CUST_0023,CPTY_101,Crypto ETF,660025.44,GBP,Settled
TRD_03355,2026-06-07,CUST_0149,CPTY_119,Crypto ETF,286379.26,USD,Settled
TRD_03356,2026-01-14,CUST_0862,CPTY_107,Commodity Options,1965421.63,EUR,Settled
TRD_03357,2026-04-02,CUST_0055,CPTY_142,Fixed Income,1559727.01,HKD,Cancelled
TRD_03358,2026-05-09,CUST_0432,CPTY_126,Equity,56140.73,GBP,Settled
TRD_03359,2026-04-16,CUST_0464,CPTY_126,Commodity Options,2025355.69,HKD,Settled
TRD_03360,2026-03-16,,CPTY_133,Commodity Options,-150.0,ZWD,Settled
TRD_03361,2026-05-11,CUST_0828,CPTY_143,FX Spot,1435463.97,JPY,Settled
TRD_03362,2026-06-02,CUST_0083,CPTY_120,Fixed Income,214384.69,USD,Settled
TRD_03363,2026-04-06,CUST_0422,CPTY_109,Equity,469816.58,CAD,Pending
TRD_03364,2026-03-29,CUST_0883,CPTY_144,Commodity Options,303507.16,JPY,Pending
TRD_03365,2026-01-03,CUST_0013,CPTY_135,Fixed Income,1038240.3,GBP,Cancelled
TRD_03366,2026-06-01,CUST_0813,CPTY_129,FX Spot,936675.99,USD,Settled
TRD_03367,2026-03-19,CUST_0724,CPTY_140,Commodity Options,1783036.42,GBP,Cancelled
TRD_03368,2026-06-13,CUST_0860,CPTY_110,Crypto ETF,2445806.1,USD,Pending
TRD_03369,2026-06-17,CUST_0297,CPTY_143,FX Spot,2178186.44,SGD,Settled
TRD_03370,2026-03-16,CUST_0552,CPTY_129,FX Spot,1802507.89,JPY,Cancelled
TRD_03371,2026-03-20,CUST_0265,CPTY_116,Equity,512849.25,CAD,Settled
TRD_03372,2026-02-13,CUST_0523,CPTY_112,Fixed Income,2496454.74,CAD,Pending
TRD_03373,2026-01-10,CUST_0812,CPTY_135,Commodity Options,1282919.7,SGD,Cancelled
TRD_03374,2026-06-21,CUST_0700,CPTY_106,Commodity Options,660752.75,HKD,Cancelled
TRD_03375,2026-02-21,CUST_0327,CPTY_129,Fixed Income,675030.08,HKD,Pending
TRD_03376,2026-03-16,CUST_0926,CPTY_119,Commodity Options,1519239.77,JPY,Settled
TRD_03377,2026-05-14,CUST_0263,CPTY_122,FX Spot,318471.74,EUR,Settled
TRD_03378,2026-03-04,CUST_0332,CPTY_149,Fixed Income,494273.96,EUR,Settled
TRD_03379,2026-01-15,CUST_0140,CPTY_131,Commodity Options,1220010.6,HKD,Settled
TRD_03380,2026-05-10,CUST_0735,CPTY_100,Crypto ETF,1909169.99,SGD,Settled
TRD_03381,2026-04-22,CUST_0763,CPTY_128,Fixed Income,972998.06,GBP,Settled
TRD_03382,2026-02-27,CUST_0902,CPTY_119,Commodity Options,2103619.69,EUR,Cancelled
TRD_03383,2026-05-19,CUST_0872,CPTY_111,Crypto ETF,684467.43,EUR,Cancelled
TRD_03384,2026-05-09,CUST_0733,CPTY_123,Crypto ETF,2006215.7,CAD,Settled
TRD_03385,2026-04-22,CUST_0170,CPTY_114,Crypto ETF,1286179.52,CAD,Pending
TRD_03386,2026-04-28,CUST_0628,CPTY_117,Fixed Income,162820.84,USD,Cancelled
TRD_03387,2026-04-21,CUST_0661,CPTY_123,FX Spot,1270527.73,HKD,Settled
TRD_03388,2026-06-24,CUST_0278,CPTY_150,FX Spot,1489277.91,USD,Pending
TRD_03389,2026-03-30,CUST_0530,CPTY_119,FX Spot,2057364.82,USD,Pending
TRD_03390,2026-05-27,CUST_0100,CPTY_118,Fixed Income,124769.5,HKD,Pending
TRD_03391,2026-04-07,CUST_0829,CPTY_139,FX Spot,1072363.78,CAD,Settled
TRD_03392,2026-04-09,CUST_0213,CPTY_115,Fixed Income,2150439.74,SGD,Settled
TRD_03393,2026-06-10,CUST_0167,CPTY_148,FX Spot,2193066.7,HKD,Pending
TRD_03394,2026-05-12,CUST_0531,CPTY_117,Commodity Options,870422.75,JPY,Settled
TRD_03395,2026-01-25,CUST_0153,CPTY_100,Equity,1836319.91,JPY,Settled
TRD_03396,2026-01-05,CUST_0893,CPTY_110,Equity,2381296.36,USD,Settled
TRD_03397,2026-01-21,CUST_0757,CPTY_147,Commodity Options,1051006.51,EUR,Settled
TRD_03398,2026-06-22,CUST_0282,CPTY_139,Equity,1820472.02,EUR,Cancelled
TRD_03399,2026-02-26,CUST_0876,CPTY_142,Equity,1982508.02,USD,Pending
TRD_03400,2026-05-01,CUST_0871,CPTY_120,Commodity Options,-150.0,USD,Cancelled
TRD_03401,2026-06-30,CUST_0293,CPTY_137,Crypto ETF,1241049.14,CAD,Pending
TRD_03402,2026-01-13,CUST_0149,CPTY_117,Equity,2251962.96,JPY,Settled
TRD_03403,2026-03-19,CUST_0063,CPTY_123,Commodity Options,125914.41,CAD,Settled
TRD_03404,2026-06-05,CUST_0095,CPTY_133,Fixed Income,1428561.69,EUR,Cancelled
TRD_03405,2026-01-14,CUST_0314,CPTY_122,Crypto ETF,1706607.75,EUR,Cancelled
TRD_03406,2026-05-02,CUST_0312,CPTY_109,Fixed Income,950505.68,EUR,Pending
TRD_03407,2026-04-24,CUST_0674,CPTY_115,Equity,1093149.07,EUR,Cancelled
TRD_03408,2026-05-18,CUST_0910,CPTY_113,Crypto ETF,1041456.51,GBP,Settled
TRD_03409,2026-03-21,CUST_0801,CPTY_150,FX Spot,2455651.87,CAD,Settled
TRD_03410,2026-04-02,CUST_0416,CPTY_150,Crypto ETF,2313036.75,CAD,Cancelled
TRD_03411,2026-02-13,CUST_0348,CPTY_144,Equity,2419081.29,JPY,Pending
TRD_03412,2026-06-23,CUST_0712,CPTY_143,Fixed Income,662176.7,CAD,Settled
TRD_03413,2026-03-09,CUST_0113,CPTY_135,Crypto ETF,2151218.53,CAD,Settled
TRD_03414,2026-04-28,CUST_0448,CPTY_107,Fixed Income,2136278.95,CAD,Pending
TRD_03415,2026-02-11,CUST_0818,CPTY_136,Crypto ETF,439430.05,GBP,Pending
TRD_03416,2026-06-25,CUST_0151,CPTY_145,Fixed Income,883472.13,HKD,Cancelled
TRD_03417,2026-04-30,CUST_0272,CPTY_118,Crypto ETF,1164489.86,EUR,Cancelled
TRD_03418,2026-06-07,CUST_0789,CPTY_125,FX Spot,612619.3,EUR,Cancelled
TRD_03419,2026-05-17,CUST_0238,CPTY_145,Equity,191471.66,GBP,Settled
TRD_03420,2026-03-31,CUST_0080,CPTY_102,Crypto ETF,1661349.03,ZWD,Pending
TRD_03421,2026-03-21,CUST_0864,CPTY_138,Fixed Income,1310179.49,HKD,Pending
TRD_03422,2026-04-09,CUST_0712,CPTY_107,Commodity Options,2406922.11,USD,Settled
TRD_03423,2026-05-01,CUST_0766,CPTY_134,Fixed Income,2014101.91,SGD,Pending
TRD_03424,2026-06-06,CUST_0854,CPTY_144,FX Spot,601783.38,JPY,Settled
TRD_03425,2026-01-30,CUST_0685,CPTY_143,Commodity Options,803981.97,EUR,Cancelled
TRD_03426,2026-06-01,CUST_0319,CPTY_118,Crypto ETF,182118.85,USD,Settled
TRD_03427,2026-02-14,CUST_0705,CPTY_145,Commodity Options,2073262.96,HKD,Settled
TRD_03428,2026-06-15,CUST_0429,CPTY_120,FX Spot,1510844.83,CAD,Settled
TRD_03429,2026-06-24,CUST_0199,CPTY_107,FX Spot,610831.69,SGD,Pending
TRD_03430,2026-01-24,CUST_0359,CPTY_117,Equity,40248.86,HKD,Settled
TRD_03431,2026-06-14,CUST_0221,CPTY_133,Commodity Options,2243415.24,GBP,Settled
TRD_03432,2026-05-09,CUST_0756,CPTY_108,Commodity Options,2332244.42,CAD,Cancelled
TRD_03433,2026-05-06,CUST_0215,CPTY_142,Fixed Income,1880412.96,USD,Settled
TRD_03434,2026-06-22,CUST_0474,CPTY_132,Crypto ETF,2093242.41,SGD,Settled
TRD_03435,2026-04-21,CUST_0039,CPTY_143,Equity,353194.5,SGD,Settled
TRD_03436,2026-04-12,CUST_0771,CPTY_131,Commodity Options,1332275.36,SGD,Settled
TRD_03437,2026-01-17,CUST_0780,CPTY_101,Fixed Income,465417.27,JPY,Pending
TRD_03438,2026-02-18,CUST_0906,CPTY_132,FX Spot,1347271.46,CAD,Cancelled
TRD_03439,2026-06-16,CUST_0043,CPTY_143,FX Spot,454146.35,GBP,Settled
TRD_03440,2026-06-11,,CPTY_104,Commodity Options,-150.0,GBP,Settled
TRD_03441,2026-05-18,CUST_0354,CPTY_129,Equity,2134034.73,GBP,Pending
TRD_03442,2026-01-13,CUST_0276,CPTY_140,Crypto ETF,889841.29,EUR,Cancelled
TRD_03443,2026-02-13,CUST_0626,CPTY_135,FX Spot,2116285.61,EUR,Settled
TRD_03444,2026-02-09,CUST_0783,CPTY_110,FX Spot,97391.62,EUR,Settled
TRD_03445,2026-02-02,CUST_0889,CPTY_140,Fixed Income,1637908.23,HKD,Settled
TRD_03446,2026-06-19,CUST_0562,CPTY_122,FX Spot,700705.45,EUR,Settled
TRD_03447,2026-03-06,CUST_0899,CPTY_123,FX Spot,1021762.97,JPY,Pending
TRD_03448,2026-02-02,CUST_0812,CPTY_117,Commodity Options,135026.74,JPY,Settled
TRD_03449,2026-02-10,CUST_0401,CPTY_112,Commodity Options,879142.19,HKD,Settled
TRD_03450,2026-04-16,CUST_0353,CPTY_142,Equity,125941.36,GBP,Settled
TRD_03451,2026-05-18,CUST_0877,CPTY_135,Commodity Options,1571777.75,CAD,Settled
TRD_03452,2026-03-05,CUST_0465,CPTY_144,Commodity Options,2341445.75,HKD,Settled
TRD_03453,2026-03-24,CUST_0760,CPTY_109,FX Spot,1425004.01,HKD,Cancelled
TRD_03454,2026-04-06,CUST_0183,CPTY_135,FX Spot,2109856.45,HKD,Settled
TRD_03455,2026-01-01,CUST_0179,CPTY_114,Commodity Options,1752411.23,CAD,Settled
TRD_03456,2026-04-02,CUST_0341,CPTY_126,FX Spot,1628317.07,JPY,Cancelled
TRD_03457,2026-03-17,CUST_0180,CPTY_104,Crypto ETF,1130763.5,GBP,Pending
TRD_03458,2026-05-25,CUST_0935,CPTY_148,Equity,727281.63,GBP,Pending
TRD_03459,2026-05-26,CUST_0699,CPTY_150,Equity,2281731.1,HKD,Settled
TRD_03460,2026-05-18,CUST_0271,CPTY_122,Fixed Income,1757332.68,USD,Settled
TRD_03461,2026-03-14,CUST_0796,CPTY_141,FX Spot,2374722.93,USD,Settled
TRD_03462,2026-04-16,CUST_0211,CPTY_111,FX Spot,36882.11,CAD,Settled
TRD_03463,2026-02-22,CUST_0013,CPTY_138,Crypto ETF,2059997.07,USD,Settled
TRD_03464,2026-01-08,CUST_0577,CPTY_115,Crypto ETF,1943091.99,JPY,Settled
TRD_03465,2026-04-22,CUST_0613,CPTY_107,Commodity Options,1066886.32,EUR,Pending
TRD_03466,2026-01-29,CUST_0118,CPTY_102,Crypto ETF,635283.22,USD,Cancelled
TRD_03467,2026-04-01,CUST_0930,CPTY_147,Crypto ETF,1756216.71,JPY,Cancelled
TRD_03468,2026-03-04,CUST_0086,CPTY_148,FX Spot,1961010.07,USD,Cancelled
TRD_03469,2026-03-18,CUST_0731,CPTY_139,FX Spot,1148301.89,EUR,Settled
TRD_03470,2026-01-09,CUST_0037,CPTY_133,Commodity Options,2286923.33,CAD,Settled
TRD_03471,2026-01-31,CUST_0402,CPTY_122,Commodity Options,9718.91,JPY,Settled
TRD_03472,2026-01-28,CUST_0270,CPTY_137,Equity,285338.87,JPY,Cancelled
TRD_03473,2026-04-12,CUST_0524,CPTY_115,Crypto ETF,2066714.7,CAD,Cancelled
TRD_03474,2026-06-12,CUST_0453,CPTY_121,Crypto ETF,2415999.47,HKD,Cancelled
TRD_03475,2026-04-29,CUST_0579,CPTY_143,Fixed Income,1917577.6,CAD,Pending
TRD_03476,2026-06-28,CUST_0421,CPTY_117,Commodity Options,2136603.5,GBP,Settled
TRD_03477,2026-06-13,CUST_0656,CPTY_140,Fixed Income,1146302.66,CAD,Cancelled
TRD_03478,2026-03-03,CUST_0668,CPTY_134,Crypto ETF,341227.93,EUR,Settled
TRD_03479,2026-05-26,CUST_0222,CPTY_128,Fixed Income,1124109.35,GBP,Settled
TRD_03480,2026-03-18,CUST_0764,CPTY_106,Commodity Options,-150.0,ZWD,Pending
TRD_03481,2026-04-06,CUST_0945,CPTY_135,FX Spot,2374348.51,HKD,Settled
TRD_03482,2026-01-03,CUST_0592,CPTY_103,Crypto ETF,1276649.67,GBP,Cancelled
TRD_03483,2026-03-12,CUST_0387,CPTY_126,Fixed Income,1901094.69,EUR,Settled
TRD_03484,2026-05-22,CUST_0570,CPTY_132,Equity,1852244.92,USD,Pending
TRD_03485,2026-01-18,CUST_0854,CPTY_113,FX Spot,1470175.67,EUR,Settled
TRD_03486,2026-01-07,CUST_0918,CPTY_108,Commodity Options,1280150.76,USD,Pending
TRD_03487,2026-01-16,CUST_0778,CPTY_102,Crypto ETF,125605.4,CAD,Cancelled
TRD_03488,2026-06-25,CUST_0520,CPTY_106,Commodity Options,780747.88,GBP,Settled
TRD_03489,2026-03-15,CUST_0542,CPTY_105,Commodity Options,1018287.45,CAD,Settled
TRD_03490,2026-03-16,CUST_0719,CPTY_118,Fixed Income,2236901.31,GBP,Pending
TRD_03491,2026-06-04,CUST_0802,CPTY_128,Equity,1177724.24,EUR,Cancelled
TRD_03492,2026-04-10,CUST_0804,CPTY_144,FX Spot,787369.38,USD,Settled
TRD_03493,2026-05-16,CUST_0731,CPTY_116,Commodity Options,1343017.49,CAD,Cancelled
TRD_03494,2026-04-30,CUST_0188,CPTY_144,Commodity Options,1547719.73,USD,Settled
TRD_03495,2026-06-26,CUST_0401,CPTY_130,FX Spot,847074.58,GBP,Settled
TRD_03496,2026-05-27,CUST_0647,CPTY_130,FX Spot,2307211.89,SGD,Cancelled
TRD_03497,2026-06-27,CUST_0884,CPTY_131,FX Spot,629885.34,HKD,Settled
TRD_03498,2026-06-03,CUST_0566,CPTY_129,Equity,2149537.15,CAD,Settled
TRD_03499,2026-03-11,CUST_0147,CPTY_129,Commodity Options,1536448.13,CAD,Settled
TRD_03500,2026-03-22,CUST_0011,CPTY_104,Commodity Options,580449.65,CAD,Settled
TRD_03501,2026-03-24,CUST_0933,CPTY_115,Commodity Options,2208948.34,EUR,Settled
TRD_03502,2026-02-05,CUST_0750,CPTY_114,Crypto ETF,664229.75,USD,Cancelled
TRD_03503,2026-05-15,CUST_0856,CPTY_118,Commodity Options,949991.36,SGD,Settled
TRD_03504,2026-01-19,CUST_0734,CPTY_119,FX Spot,2324676.9,JPY,Settled
TRD_03505,2026-06-11,CUST_0608,CPTY_137,FX Spot,1843840.56,SGD,Cancelled
TRD_03506,2026-06-07,CUST_0148,CPTY_150,FX Spot,2045393.82,SGD,Cancelled
TRD_03507,2026-01-31,CUST_0105,CPTY_122,Fixed Income,2400126.94,GBP,Cancelled
TRD_03508,2026-03-22,CUST_0865,CPTY_143,Fixed Income,1382205.46,GBP,Settled
TRD_03509,2026-04-09,CUST_0525,CPTY_127,Fixed Income,1375725.85,CAD,Settled
TRD_03510,2026-02-28,CUST_0592,CPTY_148,FX Spot,1852419.22,HKD,Settled
TRD_03511,2026-01-13,CUST_0949,CPTY_132,Fixed Income,488933.45,JPY,Settled
TRD_03512,2026-04-27,CUST_0790,CPTY_140,Equity,683083.1,USD,Cancelled
TRD_03513,2026-06-25,CUST_0292,CPTY_111,Commodity Options,2086106.39,EUR,Pending
TRD_03514,2026-03-09,CUST_0003,CPTY_141,Commodity Options,2077734.33,GBP,Pending
TRD_03515,2026-03-29,CUST_0113,CPTY_127,Crypto ETF,2294473.49,HKD,Cancelled
TRD_03516,2026-05-05,CUST_0656,CPTY_112,Crypto ETF,1659499.73,HKD,Pending
TRD_03517,2026-06-21,CUST_0440,CPTY_138,FX Spot,293716.42,USD,Settled
TRD_03518,2026-05-17,CUST_0737,CPTY_119,Equity,93043.67,GBP,Settled
TRD_03519,2026-04-20,CUST_0446,CPTY_127,Commodity Options,321530.72,EUR,Settled
TRD_03520,2026-01-09,,CPTY_101,Equity,-150.0,HKD,Pending
TRD_03521,2026-01-12,CUST_0881,CPTY_133,Fixed Income,1905426.3,GBP,Pending
TRD_03522,2026-03-09,CUST_0305,CPTY_125,Commodity Options,221282.98,GBP,Pending
TRD_03523,2026-05-31,CUST_0898,CPTY_130,FX Spot,631119.67,EUR,Cancelled
TRD_03524,2026-02-22,CUST_0930,CPTY_136,Commodity Options,730559.41,CAD,Pending
TRD_03525,2026-03-01,CUST_0869,CPTY_131,Equity,1601118.23,CAD,Settled
TRD_03526,2026-03-13,CUST_0696,CPTY_118,Equity,1802993.46,HKD,Pending
TRD_03527,2026-05-08,CUST_0900,CPTY_108,FX Spot,403792.99,GBP,Pending
TRD_03528,2026-06-29,CUST_0665,CPTY_146,Commodity Options,130135.38,USD,Settled
TRD_03529,2026-01-27,CUST_0823,CPTY_136,FX Spot,1093739.07,JPY,Settled
TRD_03530,2026-05-23,CUST_0936,CPTY_109,Equity,1806330.73,GBP,Settled
TRD_03531,2026-01-29,CUST_0118,CPTY_145,Fixed Income,1103823.91,GBP,Cancelled
TRD_03532,2026-02-23,CUST_0341,CPTY_117,Crypto ETF,2108631.49,JPY,Cancelled
TRD_03533,2026-01-28,CUST_0307,CPTY_129,Fixed Income,2340528.89,SGD,Pending
